"area","station_no","station_type","station_name","address","elevation","observation_begin","note1","note2","katakana","prec_no","block_no","pref_code","lon","lat"
"胆振",21187,"官","苫小牧","苫小牧市しらかば町　苫小牧特別地域気象観測所",6,"昭63.6.25","21913",,"トマコマイ","21","47424","01",141.546666666667,42.6233333333333
"胆振",21226,"四","大岸","虻田郡豊浦町大岸",4,"#昭52.10.11","21915",,"オオキシ","21","0128","01",140.643333333333,42.59
"胆振",21237,"雨","洞爺湖温泉","虻田郡洞爺湖町洞爺湖温泉",85,"昭53.12.8",,,"トウヤコオンセン","21","1329","01",140.806666666667,42.565
"胆振",21251,"雨","カルルス","登別市カルルス町",300,"昭60.7.31",,,"カルルス","21","1429","01",141.106666666667,42.5166666666667
"胆振",21261,"四","白老","白老郡白老町高砂町",6,"#昭52.10.6","21920","湿度を除く","シラオイ","21","0130","01",141.351666666667,42.5433333333333
"胆振",21276,"四","鵡川","勇払郡むかわ町豊城",10,"#昭53.10.26",,"湿度を除く","ムカワ","21","0131","01",141.933333333333,42.59
"胆振",21297,"四","伊達","伊達市館山下町",3,"#昭52.10.11",,,"ダテ","21","0132","01",140.848333333333,42.475
"胆振",21312,"四","登別","登別市札内町",197,"#昭58.8.10","21925","湿度を除く","ノボリベツ","21","0134","01",141.118333333333,42.4583333333333
"胆振",21323,"官","室蘭","室蘭市山手町　室蘭地方気象台",40,"#昭60.7.1","21930",,"ムロラン","21","47423","01",140.975,42.3116666666667
"日高",22036,"四","日高","沙流郡日高町本町東",280,"昭52.10.19","22900",,"ヒダカ","22","1202","01",142.441666666667,42.8766666666667
"日高",22072,"雨","仁世宇","沙流郡平取町仁世宇",150,"昭60.9.25",,,"ニセウ","22","1097","01",142.358333333333,42.7716666666667
"日高",22106,"雨","旭","沙流郡平取町旭地区",245,"昭60.9.26","22906",,"アサヒ","22","1430","01",142.393333333333,42.6283333333333
"日高",22141,"四","日高門別","沙流郡日高町富浜",47,"#昭51.3.11",,,"ヒダカモンベツ","22","0136","01",142.053333333333,42.4966666666667
"日高",22156,"四","新和","新冠郡新冠町新和",60,"#昭52.10.18",,"湿度を除く","シンワ","22","0137","01",142.333333333333,42.5433333333333
"日高",22206,"雨","笹山","日高郡新ひだか町静内御園",110,"昭62.10.6",,,"ササヤマ","22","0139","01",142.481666666667,42.4333333333333
"日高",22241,"四","静内","日高郡新ひだか町静内山手町",10,"#昭52.10.17","22920",,"シズナイ","22","0140","01",142.361666666667,42.3433333333333
"日高",22291,"四","三石","日高郡新ひだか町三石美野和",10,"昭52.10.17",,"湿度を除く","ミツイシ","22","1198","01",142.661666666667,42.245
"日高",22306,"四","中杵臼","浦河郡浦河町上杵臼",98,"昭53.10.31","22910",,"ナカキネウス","22","1288","01",142.948333333333,42.2233333333333
"日高",22327,"官","浦河","浦河郡浦河町潮見町　浦河特別地域気象観測所",37,"#昭58.3.1","22913",,"ウラカワ","22","47426","01",142.776666666667,42.1616666666667
"日高",22356,"雨","目黒","幌泉郡えりも町目黒",7,"昭53.8.30","22915",,"メグロ","22","1276","01",143.311666666667,42.1283333333333
"日高",22366,"雨","幌満","様似郡様似町幌満",0,"昭53.7.14",,,"ホロマン","22","1264","01",143.035,42.0766666666667
"日高",22391,"四","えりも岬","幌泉郡えりも町東洋",63,"昭53.12.27",,,"エリモミサキ","22","1340","01",143.243333333333,41.925
"渡島",23031,"四","長万部","山越郡長万部町字長万部",6,"#昭52.10.12","23900",,"オシャマンベ","23","0143","01",140.373333333333,42.5166666666667
"渡島",23086,"四","八雲","二海郡八雲町本町",8,"#昭52.10.12","23905",,"ヤクモ","23","0144","01",140.271666666667,42.2516666666667
"渡島",23166,"四","森","茅部郡森町姫川",125,"平14.3.1","23925","湿度を除く","モリ","23","0145","01",140.588333333333,42.0666666666667
"渡島",23191,"雨","大沼","亀田郡七飯町上軍川",165,"#","23910",,"オオヌマ","23","0146","01",140.715,41.9766666666667
"渡島",23206,"四","川汲","函館市川汲町",25,"#昭52.10.13",,,"カックミ","23","0147","01",140.97,41.905
"渡島",23226,"四","北斗","北斗市本町",25,"#昭52.10.13",,,"ホクト","23","0148","01",140.653333333333,41.8866666666667
"渡島",23232,"官","函館","函館市美原　函館地方気象台",35,"平4.7.23","23915",,"ハコダテ","23","47430","01",140.753333333333,41.8166666666667
"渡島",23281,"官","高松","函館市高松町　函館航空気象観測所",34,"平15.1.1","23930","日照・湿度・気圧を除く","タカマツ","23","1462","01",140.821666666667,41.77
"渡島",23291,"雨","戸井泊","函館市泊町",20,"平15.3.20",,,"トイトマリ","23","1543","01",141.003333333333,41.7166666666667
"渡島",23321,"雨","知内","上磯郡知内町上雷",24,"平16.10.1",,,"シリウチ","23","1552","01",140.375,41.5983333333333
"渡島",23326,"四","木古内","上磯郡木古内町字本町",10,"(昭50.4.18)昭52.10.14",,,"キコナイ","23","0917","01",140.436666666667,41.68
"渡島",23356,"雨","千軒","松前郡福島町千軒",100,"昭53.7.19","23920",,"センゲン","23","1265","01",140.271666666667,41.5583333333333
"渡島",23376,"四","松前","松前郡松前町建石",30,"#昭52.10.14",,,"マツマエ","23","0152","01",140.086666666667,41.4233333333333
"渡島",24141,"四","熊石","二海郡八雲町熊石根崎町",12,"#昭52.10.18","24905","湿度を除く","クマイシ","23","0155","01",139.985,42.1283333333333
"檜山",24041,"四","せたな","久遠郡せたな町瀬棚区本町",10,"#昭52.10.19",,"湿度を除く","セタナ","24","0153","01",139.851666666667,42.45
"檜山",24051,"四","今金","瀬棚郡今金町今金",19,"#昭52.10.19","24900",,"イマカネ","24","0154","01",140.008333333333,42.4283333333333
"檜山",24101,"四","奥尻","奥尻郡奥尻町稲穂",5,"平12.1.28",,,"オクシリ","24","1199","01",139.556666666667,42.2483333333333
"檜山",24156,"官","米岡","奥尻郡奥尻町字米岡　奥尻航空気象観測所",49,"平15.1.1",,"日照・湿度・気圧を除く","ヨネオカ","24","1513","01",139.431666666667,42.0716666666667
"檜山",24166,"雨","潮見","爾志郡乙部町潮見",50,"#",,,"シオミ","24","0156","01",140.088333333333,42.0383333333333
"檜山",24201,"四","鶉","檜山郡厚沢部町鶉町",53,"昭52.10.18","24910",,"ウズラ","24","1200","01",140.311666666667,41.93
"檜山",24217,"官","江差","檜山郡江差町姥神町　江差特別地域気象観測所",4,"昭54.8.30","24915",,"エサシ","24","47428","01",140.123333333333,41.8666666666667
"檜山",24236,"雨","石崎","檜山郡上ノ国町石崎",5,"昭52.10.20",,,"イシザキ","24","1205","01",140.028333333333,41.7
"青森",31001,"四","大間","下北郡大間町大間字狼丁",14,"(昭50.5.24)昭51.11.24","31900",,"オオマ","31","1041","02",140.911666666667,41.5266666666667
"青森",31036,"雨","湯野川","むつ市川内町湯野川",162,"平17.10.21",,,"ユノカワ","31","1559","02",140.956666666667,41.3133333333333
"青森",31111,"官","むつ","むつ市金曲　むつ特別地域気象観測所",3,"#昭50.12.10","31903",,"ムツ","31","47576","02",141.21,41.2833333333333
"青森",31121,"四","小田野沢","下北郡東通村小田野沢字中川目",6,"昭51.11.22",,"湿度を除く","オダノサワ","31","1122","02",141.396666666667,41.235
"青森",31136,"四","今別","東津軽郡今別町今別字中沢",30,"(昭50.5.21)昭51.11.16","31905",,"イマベツ","31","1026","02",140.481666666667,41.18
"青森",31156,"四","脇野沢","むつ市脇野沢桂沢",15,"昭51.11.25","31940",,"ワキノサワ","31","1124","02",140.821666666667,41.145
"青森",31186,"四","市浦","五所川原市相内",20,"昭51.11.18",,,"シウラ","31","1119","02",140.346666666667,41.0566666666667
"青森",31201,"四","蟹田","東津軽郡外ヶ浜町字蟹田鰐ケ淵",5,"#昭51.11.17",,"湿度を除く","カニタ","31","0160","02",140.633333333333,41.045
"青森",31296,"四","五所川原","五所川原市松島町",9,"#昭51.11.19","31910",,"ゴショガワラ","31","0164","02",140.458333333333,40.8083333333333
"青森",31312,"官","青森","青森市花園　青森地方気象台",3,"平元.12.1","31913",,"アオモリ","31","47575","02",140.768333333333,40.8216666666667
"青森",31321,"雨","大和山","東津軽郡平内町外童子字滝ノ沢",137,"昭50.5.24",,,"ヤマトヤマ","31","1042","02",140.985,40.8483333333333
"青森",31332,"四","野辺地","上北郡野辺地町有戸鳥井平",14,"平20.11.21","31916","湿度を除く","ノヘジ","31","0162","02",141.16,40.885
"青森",31336,"四","六ケ所","上北郡六ヶ所村倉内字笹崎",80,"昭57.9.22",,,"ロッカショ","31","1027","02",141.271666666667,40.885
"青森",31366,"四","鰺ケ沢","西津軽郡鰺ヶ沢町舞戸町字小夜",40,"#昭51.11.22","31945",,"アジガサワ","31","0163","02",140.205,40.7766666666667
"青森",31386,"官","青森大谷","青森市大字大谷字小谷　青森航空気象観測所",198,"平15.1.1","31965","日照・湿度・気圧を除く","アオモリオオタニ","31","1495","02",140.688333333333,40.7333333333333
"青森",31411,"雨","七戸","上北郡七戸町鶴児平",57,"昭52.9.22",,,"シチノヘ","31","1183","02",141.128333333333,40.7083333333333
"青森",31436,"官","深浦","西津軽郡深浦町大字深浦字岡町　深浦特別地域気象観測所",66,"#昭50.3.22","31923",,"フカウラ","31","47574","02",139.931666666667,40.645
"青森",31451,"雨","岳","弘前市常盤野字湯の沢",438,"昭51.7.26",,,"ダケ","31","1108","02",140.263333333333,40.6283333333333
"青森",31461,"四","弘前","弘前市和田町",30,"#昭51.3.5","31920",,"ヒロサキ","31","0166","02",140.455,40.6116666666667
"青森",31466,"四","黒石","黒石市馬場尻南",30,"#昭51.11.22",,,"クロイシ","31","0167","02",140.585,40.6666666666667
"青森",31482,"四","酸ケ湯","青森市荒川字南荒川山国有林酸ヶ湯沢",890,"(昭50.11.27)昭51.11.15","31925","湿度を除く","スカユ","31","1079","02",140.848333333333,40.6483333333333
"青森",31506,"四","三沢","三沢市東町",39,"#昭51.11.15",,,"ミサワ","31","0169","02",141.375,40.675
"青森",31551,"雨","大鰐","南津軽郡大鰐町大字鯖石字浅瀬渕",63,"平22.12.6",,,"オオワニ","31","0174","02",140.555,40.53
"青森",31562,"雨","温川","平川市切明津根川森",404,"昭58.9.13",,,"ヌルカワ","31","1406","02",140.783333333333,40.515
"青森",31586,"四","十和田","十和田市東十六番町",55,"#昭51.11.16","31950",,"トワダ","31","0172","02",141.233333333333,40.6066666666667
"青森",31602,"官","八戸","八戸市湊町字館鼻　八戸特別地域気象観測所",27,"平19.3.29","31953","気温、雨、日照","ハチノヘ","31","47581","02",141.521666666667,40.5266666666667
"青森",31602,"官","八戸","八戸市湊町字館鼻",26,"平19.3.29",,"風","ハチノヘ","31","47581","02",141.521666666667,40.5266666666667
"青森",31646,"四","碇ケ関","平川市碇ヶ関阿原",135,"#昭51.11.24","31935",,"イカリガセキ","31","0175","02",140.62,40.4816666666667
"青森",31662,"四","休屋","十和田市大字奥瀬字十和田湖畔休屋",414,"昭57.10.15",,"湿度を除く","ヤスミヤ","31","0177","02",140.898333333333,40.4266666666667
"青森",31671,"雨","戸来","三戸郡新郷村大字戸来字金ヶ沢坂ノ下",125,"昭53.8.21",,,"ヘライ","31","1272","02",141.176666666667,40.4683333333333
"青森",31721,"四","三戸","三戸郡三戸町川守田字寺ノ沢",60,"#昭51.11.28","31955",,"サンノヘ","31","0179","02",141.256666666667,40.3833333333333
"秋田",32056,"四","八森","山本郡八峰町八森字チコキ",34,"(昭50.5.24)昭51.11.27",,,"ハチモリ","32","1043","05",139.948333333333,40.4133333333333
"秋田",32071,"雨","藤里","山本郡藤里町藤琴字大落",68,"昭53.8.22",,,"フジサト","32","1273","05",140.293333333333,40.32
"秋田",32091,"雨","陣場","大館市長走字陣場",218,"#",,,"ジンバ","32","0181","05",140.61,40.415
"秋田",32096,"雨","藤原","鹿角郡小坂町上向字藤原",280,"昭58.9.21",,,"フジワラ","32","1408","05",140.78,40.3533333333333
"秋田",32111,"四","能代","能代市緑町",6,"#昭51.11.30","32900",,"ノシロ","32","0183","05",140.031666666667,40.1983333333333
"秋田",32126,"四","鷹巣","北秋田市旭町",29,"#昭51.4.1","32905",,"タカノス","32","0184","05",140.371666666667,40.2266666666667
"秋田",32136,"四","大館","大館市出川字上野",49,"#昭51.11.25",,"湿度を除く","オオダテ","32","0912","05",140.505,40.2516666666667
"秋田",32146,"四","鹿角","鹿角市花輪字荒田",123,"#昭51.11.26","32910",,"カヅノ","32","0185","05",140.786666666667,40.215
"秋田",32181,"官","脇神","北秋田市脇神字葈岱　大館能代航空気象観測所",84,"平15.1.1",,"日照・湿度・気圧を除く","ワキガミ","32","1463","05",140.371666666667,40.1916666666667
"秋田",32206,"四","湯瀬","鹿角市八幡平湯瀬字一羽根",214,"#昭51.11.27",,,"ユゼ","32","0186","05",140.84,40.12
"秋田",32266,"四","八幡平","鹿角市八幡平字熊沢外8国有林",578,"昭53.11.7",,,"ハチマンタイ","32","1289","05",140.801666666667,40.0133333333333
"秋田",32276,"雨","男鹿真山","男鹿市北浦相川字小屋ケ沢",84,"昭60.6.11",,,"オガシンザン","32","1422","05",139.781666666667,39.9383333333333
"秋田",32286,"四","男鹿","男鹿市脇本脇本字上野",20,"(昭50.5.23)昭51.11.24",,,"オガ","32","1036","05",139.9,39.9116666666667
"秋田",32287,"四","大潟","南秋田郡大潟村大潟",-3,"(昭50.5.23)昭51.11.25",,"湿度を除く","オオガタ","32","1035","05",139.95,40
"秋田",32296,"四","五城目","南秋田郡五城目町上樋口字屋岸",6,"#昭51.11.26","32915",,"ゴジョウメ","32","0188","05",140.115,39.9383333333333
"秋田",32311,"四","阿仁合","北秋田市阿仁水無字畑町東裏",120,"昭51.12.7","32920","湿度を除く","アニアイ","32","1131","05",140.403333333333,39.9933333333333
"秋田",32312,"雨","比立内","北秋田市阿仁幸屋渡字山根",210,"昭51.9.28",,,"ヒタチナイ","32","1115","05",140.45,39.9033333333333
"秋田",32376,"雨","桧木内","仙北市西木町上桧木内字宮田",255,"昭53.10.12",,,"ヒノキナイ","32","1278","05",140.585,39.8116666666667
"秋田",32402,"官","秋田","秋田市山王　秋田地方気象台",6,"平元.10.30","32927",,"アキタ","32","47582","05",140.098333333333,39.7166666666667
"秋田",32407,"四","岩見三内","秋田市河辺三内字外川原",41,"#昭51.11.25",,,"イワミサンナイ","32","0192","05",140.286666666667,39.7066666666667
"秋田",32408,"雨","仁別","秋田市仁別字マンタラメ",179,"昭60.6.14",,,"ニベツ","32","1425","05",140.216666666667,39.8
"秋田",32426,"雨","鎧畑","仙北市田沢湖町田沢字鎧畑",281,"昭52.7.5",,,"ヨロイバタ","32","1167","05",140.665,39.775
"秋田",32431,"雨","田沢湖高原","仙北市田沢湖生保内字駒ヶ岳",652,"平26.8.29",,,"タザワココウゲン","32","1652","05",140.761666666667,39.7783333333333
"秋田",32451,"官","雄和","秋田市雄和椿川字山籠　秋田航空気象観測所",93,"平15.1.1","32965","日照・湿度・気圧を除く","ユウワ","32","1511","05",140.218333333333,39.615
"秋田",32466,"四","角館","仙北市角館町小勝田鵜の崎",56,"#昭51.11.18","32930","湿度を除く","カクノダテ","32","0193","05",140.556666666667,39.6033333333333
"秋田",32476,"四","田沢湖","仙北市田沢湖生保内字宮の後",230,"#昭51.11.19",,,"タザワコ","32","0194","05",140.731666666667,39.6983333333333
